contrast	Subtype	estimate	SE	df	z.ratio	p.value
Central Operculum - Middle Temporal Gyrus	L	-0.046278520603755396	0.01452220400289399	Inf	-3.1867422186420877	0.9544322362009423
Central Operculum - Posterior Orbital Gyrus	L	-0.013854915172617138	0.014522204002893984	Inf	-0.9540504437106194	1
Central Operculum - Amygdala	L	-0.041447988899209046	0.014522204002893982	Inf	-2.8541114620720998	0.9999064760508232
Central Operculum - Postcentral Gyrus Medial Segment	L	0.09215807492956729	0.014522204002893984	Inf	6.3460115910231005	4.739774849271683e-7
Central Operculum - Anterior Insula	L	0.008905485843310211	0.014522204002893984	Inf	0.6132323882473711	1
Central Operculum - Optic Chiasm	L	0.07137770087195516	0.014522204002893986	Inf	4.915073556171708	0.0019018588918879864
Central Operculum - Superior Frontal Gyrus	L	0.04949279848300231	0.014522204002893984	Inf	3.4080776219050075	0.7543302633997352
Central Operculum - Caudate	L	0.10522579046715835	0.014522204002893984	Inf	7.245855411905036	9.218509289254939e-10
Central Operculum - Lingual Gyrus	L	-0.031088581727508845	0.014522204002893984	Inf	-2.140761947794805	1
Central Operculum - Precentral Gyrus Medial Segment	L	0.08169376920330002	0.014522204002893984	Inf	5.625438754821244	3.968965996392626e-5
Central Operculum - Lateral Orbital Gyrus	L	0.018097984760058167	0.014522204002893984	Inf	1.246228517134975	1
Central Operculum - Basal Forebrain	L	-0.0034553020041965324	0.014522204002893984	Inf	-0.23793234164097682	1
Central Operculum - Subcallosal Area	L	0.009911886973844805	0.014522204002893987	Inf	0.682533241639462	1
Central Operculum - Posterior Cingulate Gyrus	L	0.005954955549142327	0.014522204002893991	Inf	0.4100586624423965	1
Central Operculum - Angular Gyrus	L	-0.002236519365971551	0.014522204002893987	Inf	-0.15400688253145714	1
Central Operculum - Frontal Pole	L	0.05111730918207111	0.014522204002893986	Inf	3.519941544126804	0.6038933538014388
Central Operculum - Frontal Operculum	L	0.003312241210443774	0.014522204002893993	Inf	0.22808116521319413	1
Central Operculum - Parietal Operculum	L	0.011245877943832874	0.014522204002893982	Inf	0.7743919546641679	1
Central Operculum - Cuneus	L	0.0029650372016804746	0.014522204002893986	Inf	0.20417267248756468	1
Central Operculum - Anterior Orbital Gyrus	L	0.029121581475128333	0.014522204002893987	Inf	2.005314170584918	1
Central Operculum - Cerebellum White Matter	L	0.049566807409228225	0.014522204002893986	Inf	3.4131738818261024	0.7478591568186852
Central Operculum - Superior Temporal Gyrus	L	-0.02406440516667771	0.01452220400289399	Inf	-1.657076650478271	1
Central Operculum - Pallidum	L	0.1191788443337693	0.014522204002893987	Inf	8.206663693060593	4.762856775641922e-13
Central Operculum - Cerebellum Exterior	L	0.05003762241168663	0.014522204002893984	Inf	3.4455942363648893	0.7055307262565175
Central Operculum - Superior Occipital Gyrus	L	0.02854345094444692	0.014522204002893987	Inf	1.9655040611438028	1
Central Operculum - Medial Frontal Cortex	L	8.583983850518617e-4	0.014522204002893986	Inf	0.05910937381686692	1
Central Operculum - Occipital Pole	L	-7.353028701074169e-4	0.014522204002893987	Inf	-0.05063300790712522	1
Central Operculum - Posterior Insula	L	0.0051295524799072345	0.014522204002893982	Inf	0.35322134841825786	1
Central Operculum - (Cerebellar Vermal Lobules I-V)	L	0.10253353520073014	0.014522204002893986	Inf	7.060466522870581	3.55952101127599e-9
Triangular Part of the Inferior Frontal Gyrus - Thalamus Proper	L	0.01909102512259285	0.014522204002893982	Inf	1.3146093470927962	1
Triangular Part of the Inferior Frontal Gyrus - Putamen	L	0.055879626323049755	0.01452220400289398	Inf	3.847875041000256	0.22553677529216343
Triangular Part of the Inferior Frontal Gyrus - Inferior Occipital Gyrus	L	-0.04818331358553304	0.014522204002893982	Inf	-3.317906398776045	0.857196785426658
Triangular Part of the Inferior Frontal Gyrus - Calcarine Cortex	L	0.0050456088642602676	0.014522204002893975	Inf	0.34744098507738785	1
Triangular Part of the Inferior Frontal Gyrus - Entorhinal Area	L	-0.060641536777658836	0.014522204002893977	Inf	-4.175780533421388	0.061713705408215414
Triangular Part of the Inferior Frontal Gyrus - Postcentral Gyrus	L	0.04602390138409557	0.014522204002893977	Inf	3.1692091210758333	0.9624181740751712
Triangular Part of the Inferior Frontal Gyrus - Middle Cingulate Gyrus	L	0.03837952081025736	0.014522204002893986	Inf	2.6428165313342995	0.9999999796258743
Triangular Part of the Inferior Frontal Gyrus - Medial Orbital Gyrus	L	-0.008405911333969493	0.014522204002893977	Inf	-0.5788316520202007	1
Triangular Part of the Inferior Frontal Gyrus - (Cerebellar Vermal Lobules VI-VII)	L	0.07164886645583084	0.014522204002893982	Inf	4.933746037554125	0.0017288184594769218
Triangular Part of the Inferior Frontal Gyrus - Cerebral White Matter	L	0.10657933531061094	0.014522204002893984	Inf	7.339060606046562	4.612826787209201e-10
Triangular Part of the Inferior Frontal Gyrus - Middle Occipital Gyrus	L	-0.03724768522024141	0.014522204002893986	Inf	-2.564878252145383	0.9999999997836275
Triangular Part of the Inferior Frontal Gyrus - Planum Polare	L	-0.04245202996609172	0.014522204002893979	Inf	-2.9232498013133474	0.9994145598177879
Triangular Part of the Inferior Frontal Gyrus - (Cerebellar Vermal Lobules VIII-X)	L	0.0610699409581401	0.014522204002893982	Inf	4.205280475743908	0.05439793153674921
Triangular Part of the Inferior Frontal Gyrus - Parahippocampus Gyrus	L	-0.052387454362743516	0.014522204002893984	Inf	-3.607403831560536	0.48495441391645333
Triangular Part of the Inferior Frontal Gyrus - Superior Frontal Gyrus Medial Segment	L	-0.004732367000201798	0.01452220400289398	Inf	-0.3258711280504484	1
Triangular Part of the Inferior Frontal Gyrus - Middle Frontal Gyrus	L	0.02051962507362526	0.014522204002893986	Inf	1.412982841277819	1
Triangular Part of the Inferior Frontal Gyrus - Anterior Cingulate Gyrus	L	0.015170712862900546	0.014522204002893982	Inf	1.0446563662015302	1
Triangular Part of the Inferior Frontal Gyrus - Precentral Gyrus	L	0.03813049056910965	0.014522204002893982	Inf	2.6256682912256992	0.9999999918921193
Triangular Part of the Inferior Frontal Gyrus - Orbital Part of the Inferior Frontal Gyrus	L	-0.01675136576438299	0.014522204002893984	Inf	-1.1535002373637486	1
Triangular Part of the Inferior Frontal Gyrus - Temporal Pole	L	-0.05237946663725358	0.014522204002893986	Inf	-3.6068537962154643	0.4856789293421804
Triangular Part of the Inferior Frontal Gyrus - Ventral DC	L	-0.020388405107837522	0.01452220400289398	Inf	-1.4039470251054542	1
Triangular Part of the Inferior Frontal Gyrus - Inferior Temporal Gyrus	L	-0.06666933870925348	0.01452220400289398	Inf	-4.590855402937986	0.009424073112599962
Triangular Part of the Inferior Frontal Gyrus - Opercular Part of the Inferior Frontal Gyrus	L	0.0147091546077361	0.014522204002893982	Inf	1.0128734319394537	1
Triangular Part of the Inferior Frontal Gyrus - Transverse Temporal Gyrus	L	-0.01813685615055611	0.014522204002893979	Inf	-1.24890520384797	1
Triangular Part of the Inferior Frontal Gyrus - Planum Temporale	L	-0.038239253848243976	0.014522204002893984	Inf	-2.6331577383586997	0.999999987812137
Triangular Part of the Inferior Frontal Gyrus - Precuneus	L	-0.0013968154606078045	0.014522204002893979	Inf	-0.09618481191487516	1
Triangular Part of the Inferior Frontal Gyrus - Brainstem	L	0.06477953259873094	0.014522204002893982	Inf	4.460723219824049	0.01736858507039185
Triangular Part of the Inferior Frontal Gyrus - Superior Parietal Lobule	L	0.03490839636032954	0.014522204002893977	Inf	2.4037946549554743	0.9999999999999994
Triangular Part of the Inferior Frontal Gyrus - Hippocampus	L	-0.06088997805921789	0.01452220400289398	Inf	-4.192888217730846	0.057368186783578135
Triangular Part of the Inferior Frontal Gyrus - Occipital Fusiform Gyrus	L	-0.0615873263356624	0.014522204002893979	Inf	-4.240907669620211	0.0466298341896928
Triangular Part of the Inferior Frontal Gyrus - Supramarginal Gyrus	L	0.001214360118542604	0.014522204002893975	Inf	0.08362092408980118	1
Triangular Part of the Inferior Frontal Gyrus - Gyrus Rectus	L	-0.01139438580639681	0.014522204002893982	Inf	-0.7846182166375117	1
Triangular Part of the Inferior Frontal Gyrus - Middle Temporal Gyrus	L	-0.06362746988291985	0.014522204002893986	Inf	-4.381392099314964	0.02497749552273465
Triangular Part of the Inferior Frontal Gyrus - Posterior Orbital Gyrus	L	-0.031203864451781596	0.014522204002893977	Inf	-2.1487003243834963	1
Triangular Part of the Inferior Frontal Gyrus - Amygdala	L	-0.0587969381783735	0.01452220400289398	Inf	-4.048761342744976	0.10456678793890795
Triangular Part of the Inferior Frontal Gyrus - Postcentral Gyrus Medial Segment	L	0.07480912565040283	0.014522204002893982	Inf	5.151361710350225	5.545472797269246e-4
Triangular Part of the Inferior Frontal Gyrus - Anterior Insula	L	-0.008443463435854247	0.01452220400289398	Inf	-0.5814174924255048	1
Triangular Part of the Inferior Frontal Gyrus - Optic Chiasm	L	0.054028751592790705	0.014522204002893982	Inf	3.7204236754988336	0.3473139199167359
Triangular Part of the Inferior Frontal Gyrus - Superior Frontal Gyrus	L	0.03214384920383785	0.014522204002893982	Inf	2.213427741232132	1
Triangular Part of the Inferior Frontal Gyrus - Caudate	L	0.0878768411879939	0.01452220400289398	Inf	6.051205531232162	3.0837735467414973e-6
Triangular Part of the Inferior Frontal Gyrus - Lingual Gyrus	L	-0.04843753100667331	0.014522204002893979	Inf	-3.3354118284676826	0.8392239289826936
Triangular Part of the Inferior Frontal Gyrus - Precentral Gyrus Medial Segment	L	0.06434481992413556	0.014522204002893982	Inf	4.4307888741483685	0.019937839806314805
Triangular Part of the Inferior Frontal Gyrus - Lateral Orbital Gyrus	L	7.490354808937089e-4	0.01452220400289398	Inf	0.05157863646209909	1
Triangular Part of the Inferior Frontal Gyrus - Basal Forebrain	L	-0.02080425128336099	0.01452220400289398	Inf	-1.432582222313853	1
Triangular Part of the Inferior Frontal Gyrus - Subcallosal Area	L	-0.007437062305319653	0.014522204002893984	Inf	-0.5121166390334136	1
Triangular Part of the Inferior Frontal Gyrus - Posterior Cingulate Gyrus	L	-0.011393993730022131	0.014522204002893987	Inf	-0.784591218230479	1
Triangular Part of the Inferior Frontal Gyrus - Angular Gyrus	L	-0.01958546864513601	0.014522204002893982	Inf	-1.3486567632043331	1
Triangular Part of the Inferior Frontal Gyrus - Frontal Pole	L	0.03376835990290665	0.01452220400289398	Inf	2.325291663453929	1
Triangular Part of the Inferior Frontal Gyrus - Frontal Operculum	L	-0.014036708068720684	0.014522204002893986	Inf	-0.9665687154596815	1
Triangular Part of the Inferior Frontal Gyrus - Parietal Operculum	L	-0.0061030713353315835	0.01452220400289398	Inf	-0.42025792600870815	1
Triangular Part of the Inferior Frontal Gyrus - Cuneus	L	-0.014383912077483983	0.014522204002893982	Inf	-0.9904772081853113	1
Triangular Part of the Inferior Frontal Gyrus - Anterior Orbital Gyrus	L	0.011772632195963875	0.014522204002893982	Inf	0.8106642899120428	1
Triangular Part of the Inferior Frontal Gyrus - Cerebellum White Matter	L	0.03221785813006377	0.014522204002893984	Inf	2.218524001153227	1
Triangular Part of the Inferior Frontal Gyrus - Superior Temporal Gyrus	L	-0.04141335444584217	0.014522204002893984	Inf	-2.8517265311511473	0.9999128021942262
Triangular Part of the Inferior Frontal Gyrus - Pallidum	L	0.10182989505460484	0.014522204002893982	Inf	7.01201381238772	5.038864325790371e-9
Triangular Part of the Inferior Frontal Gyrus - Cerebellum Exterior	L	0.032688673132522175	0.01452220400289398	Inf	2.2509443556920137	1
Triangular Part of the Inferior Frontal Gyrus - Superior Occipital Gyrus	L	0.011194501665282464	0.014522204002893984	Inf	0.7708541804709275	1
Triangular Part of the Inferior Frontal Gyrus - Medial Frontal Cortex	L	-0.016490550894112596	0.014522204002893982	Inf	-1.135540506856009	1
Triangular Part of the Inferior Frontal Gyrus - Occipital Pole	L	-0.018084252149271875	0.014522204002893982	Inf	-1.2452828885800011	1
Triangular Part of the Inferior Frontal Gyrus - Posterior Insula	L	-0.012219396799257223	0.014522204002893979	Inf	-0.8414285322546183	1
Triangular Part of the Inferior Frontal Gyrus - (Cerebellar Vermal Lobules I-V)	L	0.08518458592156568	0.01452220400289398	Inf	5.865816642197708	9.586548361917302e-6
Thalamus Proper - Putamen	L	0.036788601200456905	0.014522204002893984	Inf	2.5332656939074587	0.999999999974122
Thalamus Proper - Inferior Occipital Gyrus	L	-0.0672743387081259	0.014522204002893986	Inf	-4.63251574586884	0.007718857266891588
Thalamus Proper - Calcarine Cortex	L	-0.014045416258332583	0.01452220400289398	Inf	-0.9671683620154087	1
Thalamus Proper - Entorhinal Area	L	-0.07973256190025169	0.014522204002893984	Inf	-5.490389880514183	8.602098395393831e-5
Thalamus Proper - Postcentral Gyrus	L	0.026932876261502717	0.01452220400289398	Inf	1.854599773983036	1
Thalamus Proper - Middle Cingulate Gyrus	L	0.01928849568766451	0.014522204002893986	Inf	1.3282071842415035	1
Thalamus Proper - Medial Orbital Gyrus	L	-0.027496936456562343	0.014522204002893982	Inf	-1.8934409991129968	1
Thalamus Proper - (Cerebellar Vermal Lobules VI-VII)	L	0.05255784133323799	0.014522204002893986	Inf	3.619136690461328	0.4696026704749031
Thalamus Proper - Cerebral White Matter	L	0.08748831018801809	0.014522204002893984	Inf	6.024451258953766	3.6397223275308477e-6
Thalamus Proper - Middle Occipital Gyrus	L	-0.05633871034283426	0.014522204002893987	Inf	-3.8794875992381783	0.2011190586024959
Thalamus Proper - Planum Polare	L	-0.06154305508868457	0.01452220400289398	Inf	-4.237859148406144	0.047252045700932555
Thalamus Proper - (Cerebellar Vermal Lobules VIII-X)	L	0.04197891583554725	0.014522204002893984	Inf	2.8906711286511118	0.999741781054739
Thalamus Proper - Parahippocampus Gyrus	L	-0.07147847948533637	0.014522204002893987	Inf	-4.922013178653331	0.0018356874756089159
Thalamus Proper - Superior Frontal Gyrus Medial Segment	L	-0.023823392122794648	0.014522204002893984	Inf	-1.6404804751432445	1
Thalamus Proper - Middle Frontal Gyrus	L	0.0014285999510324082	0.01452220400289399	Inf	0.0983734941850229	1
Thalamus Proper - Anterior Cingulate Gyrus	L	-0.003920312259692305	0.014522204002893986	Inf	-0.26995298089126585	1
Thalamus Proper - Precentral Gyrus	L	0.0190394654465168	0.014522204002893986	Inf	1.3110589441329026	1
Thalamus Proper - Orbital Part of the Inferior Frontal Gyrus	L	-0.03584239088697584	0.014522204002893986	Inf	-2.4681095844565446	0.999999999999818
Thalamus Proper - Temporal Pole	L	-0.07147049175984643	0.014522204002893986	Inf	-4.9214631433082605	0.0018408503523484887
Thalamus Proper - Ventral DC	L	-0.03947943023043037	0.014522204002893982	Inf	-2.7185563721982504	0.999999255486767
Thalamus Proper - Inferior Temporal Gyrus	L	-0.08576036383184633	0.014522204002893982	Inf	-5.905464750030782	7.542949277516975e-6
Thalamus Proper - Opercular Part of the Inferior Frontal Gyrus	L	-0.0043818705148567505	0.014522204002893986	Inf	-0.3017359151533425	1
Thalamus Proper - Transverse Temporal Gyrus	L	-0.03722788127314896	0.014522204002893982	Inf	-2.563514550940766	0.9999999998018687
Thalamus Proper - Planum Temporale	L	-0.057330278970836826	0.014522204002893986	Inf	-3.947767085451495	0.15566991554738308
Thalamus Proper - Precuneus	L	-0.020487840583200655	0.014522204002893982	Inf	-1.4107941590076714	1
Thalamus Proper - Brainstem	L	0.04568850747613809	0.014522204002893982	Inf	3.1461138727312528	0.9713316429915622
Thalamus Proper - Superior Parietal Lobule	L	0.015817371237736688	0.01452220400289398	Inf	1.0891853078626774	1
Thalamus Proper - Hippocampus	L	-0.07998100318181074	0.014522204002893982	Inf	-5.507497564823641	7.806861409964672e-5
Thalamus Proper - Occipital Fusiform Gyrus	L	-0.08067835145825525	0.01452220400289398	Inf	-5.555517016713006	5.936996074917822e-5
Thalamus Proper - Supramarginal Gyrus	L	-0.017876665004050246	0.014522204002893975	Inf	-1.2309884230029957	1
Thalamus Proper - Gyrus Rectus	L	-0.03048541092898966	0.014522204002893982	Inf	-2.099227563730308	1
Thalamus Proper - Middle Temporal Gyrus	L	-0.0827184950055127	0.014522204002893986	Inf	-5.6960014464077595	2.6308044125178398e-5
Thalamus Proper - Posterior Orbital Gyrus	L	-0.050294889574374446	0.014522204002893984	Inf	-3.463309671476291	0.6817192827522918
Thalamus Proper - Amygdala	L	-0.07788796330096635	0.014522204002893982	Inf	-5.363370689837772	1.751949800358199e-4
Thalamus Proper - Postcentral Gyrus Medial Segment	L	0.05571810052780998	0.014522204002893982	Inf	3.836752363257429	0.23466242665976111
Thalamus Proper - Anterior Insula	L	-0.027534488558447097	0.014522204002893984	Inf	-1.8960268395183009	1
Thalamus Proper - Optic Chiasm	L	0.034937726470197855	0.014522204002893986	Inf	2.405814328406037	0.9999999999999993
Thalamus Proper - Superior Frontal Gyrus	L	0.013052824081245001	0.014522204002893982	Inf	0.8988183941393356	1
Thalamus Proper - Caudate	L	0.06878581606540105	0.014522204002893982	Inf	4.736596184139365	0.0046510471325103
Thalamus Proper - Lingual Gyrus	L	-0.06752855612926616	0.01452220400289398	Inf	-4.650021175560479	0.007094005095822142
Thalamus Proper - Precentral Gyrus Medial Segment	L	0.04525379480154271	0.014522204002893982	Inf	3.1161795270555723	0.9804244479148875
Thalamus Proper - Lateral Orbital Gyrus	L	-0.01834198964169914	0.01452220400289398	Inf	-1.2630307106306973	1
Thalamus Proper - Basal Forebrain	L	-0.03989527640595384	0.014522204002893982	Inf	-2.747191569406649	0.9999975808012899
Thalamus Proper - Subcallosal Area	L	-0.026528087427912503	0.014522204002893986	Inf	-1.8267259861262095	1
Thalamus Proper - Posterior Cingulate Gyrus	L	-0.03048501885261498	0.01452220400289399	Inf	-2.0992005653232746	1
Thalamus Proper - Angular Gyrus	L	-0.03867649376772886	0.014522204002893986	Inf	-2.663266110297129	0.9999999420623671
Thalamus Proper - Frontal Pole	L	0.0146773347803138	0.014522204002893984	Inf	1.0106823163611323	1
Thalamus Proper - Frontal Operculum	L	-0.033127733191313534	0.01452220400289399	Inf	-2.2811780625524767	1
Thalamus Proper - Parietal Operculum	L	-0.025194096457924434	0.014522204002893982	Inf	-1.7348672731015042	1
